cshom,prccm,tic
8674000.0,0.99,ICNB
35876000.0,45.51,FRPT
14784000.0,17.18,VCTR
19585000.0,0.416,PRTO
22076000.0,0.98,CTXR
77720000.0,46.07,CZR
419547000.0,0.52,SKYS
26705000.0,29.05,TFIN
8850000.0,31.13,DEEP
20944000.0,9.39,BSGM
458356000.0,35.36,CFG
11780000.0,0.039,GBSNQ
,0.0415,KSMRF
29285000.0,0.04,CNS.
27345000.0,19.5,HESM
44877000.0,6.88,TUSK
46489000.0,0.38,VIVE
8750000.0,25.48,HEEM
79248000.0,5.28,GER
69339000.0,22.1,CHRS
42103000.0,170.52,HUBS
19182000.0,0.23,TNGL
51315000.0,0.2823,GLBXF
51315000.0,0.365,GMX.
255644000.0,0.7,TLCC
5100000.0,33.76,ARKQ
8500000.0,52.01,ARKW
245290000.0,76.77,GIB
245290000.0,100.68,GIB.A
3450000.0,32.06,CIZ
400000.0,11.05,DWAT
212636000.0,2.02,MRMD
22618000.0,0.22,IRO.
14168000.0,0.35,AMJT
,0.003,KWGBF
254929000.0,37.3838,MTRAF
254929000.0,49.14,MRU.
28356000.0,35.64,BOOT
86154000.0,45.18,FGEN
81400000.0,5.57,AMZA
44464000.0,3.35,PANL
284021000.0,0.488,LHSIF
30524000.0,64.83,NVRO
100000.0,21.67,IPOS
120850000.0,0.02,BKRP
19912000.0,1.25,ACMB
24314000.0,17.89,ECC
80000000.0,0.0017,DROP
2050000.0,51.76,FCOR
13002000.0,51.05,FBND
2450000.0,50.709,FLTB
180000.0,37.2996,ALTS
52128000.0,0.279,AMMJ
47767000.0,0.06,MAZ.H
1550000.0,21.95,PMM.
125000.0,27.32,PEU.
25000.0,32.99,PEU.B
6383000.0,9.57,HSL.
133206000.0,0.092,BZDLF
133206000.0,0.13,KCC.
9400000.0,32.7,COMT
18330000.0,10.78,CCRC
9800000.0,49.75,VBND
48088000.0,0.0694,ARHTF
48088000.0,0.1,ART.
20736000.0,10.49,HABT
22310000.0,2.0,VERB
494524000.0,0.072,FUNN
2324000.0,18.03,MELR
1400000.0,39.11,FEUZ
600000.0,26.5,DAX
,0.0001,HYII
4309000.0,4.31,HPF.
35734000.0,58.09,WK
57634000.0,0.06,THMG
3500000.0,22.65,RIDH.
13391000.0,0.75,KLNG
2450000.0,20.6,RXD.
3200000.0,21.6,RPD.
3850000.0,26.91,RUDH.
1950000.0,22.05,RPDH.
200000.0,25.736,EFFE
100000.0,22.865,SCTO
3250000.0,28.0424,QVAL
82210000.0,6.72,SNR
3291000.0,1.65,TILCF
3291000.0,1.88,TIL.
64455000.0,6.93,CRBP
20098000.0,0.42,EVIO
49216000.0,6.16,SIENQ
103755000.0,51.09,SYNH
25280000.0,45.53,UPLD
22453000.0,32.31,BST
50676000.0,8.31,GRBK
28251000.0,8.09,DIIBF
28251000.0,10.61,DII.B
,,DRLAF
4188000.0,10.5,DII.A
350000.0,27.35,FHH.
50000.0,20.89,FHH.F
150000.0,10.03,NXTG.
34401000.0,1.74,MCF
1150000.0,42.41,FHQ.
650000.0,25.39,FHQ.F
100000.0,25.84,SKYY.
100000.0,24.11,FBT.
200000.0,29.71,FHG.
250000.0,19.41,FHG.F
200000.0,26.2,CIBR.
58900000.0,0.455,FA.
50000.0,23.69,FDN.
250000.0,18.09,FDN.F
200000.0,29.18,QCLN.
270040000.0,9.184,DMMO
35900000.0,47.98,ARKK
13005000.0,34.47,ARKG
13785000.0,18.2,JYNT
183719000.0,0.1875,AZZUF
183719000.0,0.25,AZZ.
65645000.0,37.71,IBOC
4950000.0,25.1655,GMOM
2800000.0,38.73,FEMB
650000.0,36.2199,FPXI
58200000.0,51.68,LMBS
207989000.0,1.0,NMRD
134020000.0,0.29,SKYE
2470000.0,31.79,AINC
77359000.0,0.039,ESGI
25300000.0,16.85,LMRK
29100000.0,54.46,JPIN
234602000.0,29.77,AXTA
3441000.0,1.63,ATIS
28853000.0,1.48,TANH
125404000.0,16.37,PDBC
,0.0002,AIOM
2872000.0,2.45,MICRD
98244000.0,41.9,FND
125000.0,333.15,WRLC
334334000.0,35.8,MOMO
75919000.0,4.15,ONDK
200000.0,22.6,CBON
17071000.0,1.05,UNIR
39450000.0,39.77,HACK
153000.0,180.0,DAFL
23108000.0,0.178,LEAI
9779000.0,2.71,UFABQ
58116000.0,86.51,NEWR
20014000.0,20.68,ZDI.
1968000.0,33.06,ZGQ.
6918000.0,37.26,ZUQ.
1800000.0,51.9,SKOR
4105108000.0,0.0001,SOUM
12450000.0,32.11,EMQQ
6714000.0,17.09,ICBK
40153000.0,22.06,TBI
283914000.0,0.047,HMTXF
283914000.0,0.045,HEM.
2654000.0,19.0,OACQF
94600000.0,0.1912,HSGX
2384000.0,23.05,VXM.
7409000.0,24.81,VXM.B
1724000.0,28.21,ZXM.
728000.0,29.84,ZXM.B
435000.0,0.0138,KOVR
14651000.0,1.47,QBIO
144521000.0,0.0058,ECGI
46009000.0,1.7,BLCM
342307000.0,135.17,HCA
6510000.0,22.75,CYFL
40968000.0,2.44,SND
11442000.0,19.09,FSF.
250000.0,22.34,PUD.
275000.0,26.7,PUD.B
195052000.0,0.0037,QNXC
15523000.0,11.1,HIE
23177000.0,15.47,JGH
1226032000.0,0.0004,ZONX
800000.0,91.7183,NZAC
323733000.0,0.1313,RELI
230485000.0,0.08,NUKK
251012000.0,117.92,XLNX
53725000.0,0.51,HUTN
3292000.0,30.01,UTGN
600000.0,33.35,KBND
526142000.0,0.0068,GDET
102283000.0,0.0567,NRXCF
102283000.0,0.065,NU.
177214000.0,0.3499,EWLU
159349000.0,0.0674,BCTX
159349000.0,0.08,BCT.
45450000.0,25.34,IBDL
3743763000.0,0.0002,SPQS
3166000.0,2.0,EFSH
362000.0,350.0,AMRT
9918000.0,3.88,ELRE
32572000.0,3.29,GNSS
23792000.0,0.035,POR.
,0.0,NNFC
3800000.0,119.72,CRBN
850000.0,26.0899,VALX
,9.25,ATCN
11300000.0,28.87,XSOE
250700000.0,7.01,APHA
250700000.0,9.21,APHA.
950000.0,30.55,DBEZ
380000000.0,0.0003,IRBL
2350000.0,27.16,GAA
131448000.0,0.045,BZYR
207363000.0,70.9582,RSTRF
207363000.0,90.73,QSP.UN
,0.5107,INDV
728772000.0,2.715,INVVY
5387000.0,0.14,SIGO
46443000.0,11.05,CUROQ
49550000.0,20.52,PARR
38000.0,363.25,DTRL
1016851000.0,7.82,ACB
1016851000.0,10.26,ACB.
120406000.0,17.33,UE
334088000.0,15.98,CRON
334088000.0,21.01,CRON.
12756000.0,0.01,SVSO
850000.0,41.0592,BBP
950000.0,28.8026,BBC
98886000.0,0.41,MDVX
3100000.0,26.9418,IVAL
4049000.0,1.84,SPCO
1522000.0,0.027,QKLS
511103000.0,40.746,HACBY
12523000.0,1.76,GTIM
734000.0,82.0,PRSI
3893000.0,7.9606,GRF
55067000.0,0.0015,VNTA
2579000.0,26.59,DIVY.1
1747000.0,56.5,CBNC
111727000.0,0.59,AAUAF
111727000.0,0.77,AMM.
,0.0001,WSTN
40375000.0,22.0,GMS
42966000.0,7.61,HHL.
49262000.0,4.7,PIRS
112068000.0,19.25,SUM
46302000.0,115.15,ASND
15351000.0,0.78,ITRO
17750000.0,32.63,EQAL
39324000.0,6.06,LCINQ
1614601000.0,0.015,UOIP
28410000.0,0.07,YECO
30000000.0,0.055,MVES
66932000.0,0.06,WIBFF
57726000.0,8.88,VSTO
28896000.0,6.12,ESTE
29702000.0,72.2,SHAK
18069000.0,0.5528,FLKS
68023000.0,18.11,DEA
412450000.0,58.3,HLG
8236000.0,2.12,CHEK
91861000.0,0.009,HMPQ
5300000.0,36.12,SBIO
29937000.0,0.68,TCON
1961000.0,16.2,MBCQ
87807000.0,0.4201,GP
87807000.0,0.55,GPV.
6420000.0,3.03,AVGR
120486000.0,0.18,PIAC
3354000.0,6.95,RAFI
73103000.0,14.51,INOV.1
38413000.0,102.38,ONCE
28643000.0,1.66,HTGMQ
22823000.0,36.15,SYBT
32787000.0,0.0012,WNRC
141347000.0,0.114,PUBC
37846000.0,0.0554,APMFF
37846000.0,0.07,EGA.
3790000.0,1.1,WELX
3347000.0,16.97,PATI
163964000.0,24.0,CC
3256000.0,2.36,TIKK
26609000.0,3.3,TLK.
56567000.0,1.65,UQM
53858000.0,21.5,KEN
183636000.0,0.216,TBPMQ
183636000.0,0.285,TBP.
450000.0,16.9091,HIPS
49996000.0,0.24,SIAF
200000.0,35.6244,PPSC
6000000.0,55.62,JPEM
550000.0,39.6342,PPLC
42783000.0,1.72,CWBR
251625000.0,45.11,TRMB
62790000.0,2.13,VERU
52078000.0,0.25,KDA.
18965000.0,14.0,AJX
100200000.0,0.008,PRKI
1942000.0,9.75,CKX
2108870000.0,1.42,MFH.1
92340000.0,23.5,NVTAQ
27600000.0,30.19,IQLT
4800000.0,29.7,IMTM
200000.0,23.9131,DIVA
54724000.0,1.15,GRNQ
38330000.0,0.481,ALPE
230000.0,23.61,CES.
90000.0,27.82,CES.B
250000.0,21.77,CED.
49000.0,29.0,FNBM
776000.0,11.02,HII.
68907000.0,0.5992,BLPH
6500000.0,19.01,XSI.
17067000.0,0.08,OTMN
,0.0512,VDQSF
157000.0,209.0,RSRV
3286000.0,0.0003,SFIN
6311000.0,2.45,EPIX
6311000.0,3.45,EPI.
,16.56,FCRGF
219075000.0,21.86,FCR.
250010000.0,0.11,PROM
10988000.0,16.25,FNWB
112642000.0,20.85,XHR
122631000.0,12.726,FFXDF
478951000.0,0.099,AUID
52000.0,0.044,GWHP
30850000.0,26.18,FREL
11280000.0,58.4164,REGL
300000.0,67.1665,SPYB
11600000.0,59.275,SMDV
107483000.0,0.025,WEWA
51901000.0,58.54,EXPO
600000000.0,2.51,FMHG
,0.02,OLMM
62792000.0,0.45,CGEI
6895000.0,11.1,MXE
3428000.0,7.02,NXF.
2723000.0,7.88,NXF.B
2250000.0,26.7,GHII
2164000.0,27.37,BHWB
48010000.0,2.9,REBL
162000.0,9.2216,GDXS
350000.0,44.04,GDXX
175609000.0,70.15,GDDY
35676000.0,0.3422,CVHIF
72207000.0,0.008,PMBY
184157000.0,9.5,UNIT
300000.0,24.1636,KALL
296807000.0,0.1201,SHMP
69875000.0,38.64,ENR
38567000.0,25.12,BHE
23643000.0,41.4,NXRT
48800000.0,17.723,BLHEY
5309000.0,2.62,VLRXQ
64299000.0,4.97,FRTA
5533000.0,0.175,ABVN
3000000.0,25.41,XHU.
38900000.0,26.05,XAW.
6267000.0,3.07,RKDA
50325000.0,29.32,XUU.
211345000.0,0.016,MYHI
10850000.0,22.63,XFH.
96953000.0,8.81,VRAYQ
,8.724,SYZLF
23667000.0,11.21,SYZ.
104517000.0,1.24,GENN
2975000.0,26.64,XUH.
600000.0,48.72,FLRT
525000.0,22.725,RISE
47548000.0,62.46,SEDG
9476000.0,0.06,FSEI
138170000.0,0.5774,KRKNF
138170000.0,0.73,PNG.
56883000.0,28.94,NSA
21718000.0,20.5,JCAP
68000000.0,49.07,TOTL
3211000.0,1.89,ESP.
2286000.0,8.1,IFB.UN
999000.0,7.27,USF.UN
7731000.0,0.67,MYCOF
26456000.0,19.69,BLBD
79650000.0,28.16,RODM
4100000.0,23.52,ROAM
8800000.0,31.66,ROUS
551000.0,13.1,HAU.
1250000.0,100.96,FIBR
175749000.0,15.13,GBTC
150000.0,27.51,QVM
300000.0,22.14,ESHY
300000.0,23.4909,ESCR
250000.0,23.705,ESEB
3500000.0,50.145,MEAR
26807000.0,20.26,MTRX
47563000.0,3.36,BNED
25978000.0,82.62,ESE
5700000.0,1170.99,CABO
32567000.0,0.42,INUV
3900000.0,30.1592,EUSC
188526000.0,0.0164,GWAV
120184000.0,61.37,ETSY
17646000.0,0.3927,OPGN
40354000.0,31.66,KRNT
34424000.0,82.76,BLD
23725000.0,40.52,PJT
76400000.0,53.41,LITE
26580000.0,21.06,ETD
3702000.0,3.5,BNKL
179197000.0,21.11,TGE
6970000.0,0.02,THLM
29770000.0,0.05,OOIL
21294000.0,1.47,BIOL
33457000.0,31.42,EVA
40962000.0,7.58,XBIT
35424000.0,0.5,AVIX
30800000.0,24.87,IBDK
77671000.0,0.32,RAFA
46800000.0,24.93,IBDM
29450000.0,25.41,IBDO
20500000.0,25.48,IBDP
34850000.0,25.23,IBDN
17400000.0,25.61,IBDQ
406000.0,17.4282,AFTY
59937000.0,1.0493,NNOMF
59937000.0,1.33,NANO.
80043000.0,1.54,ADRO
111951000.0,1.22,TYME
28519000.0,1.75,ZVRA
264506000.0,0.035,CPPKF
12307000.0,0.088,SARSF
1350000.0,13.5879,SDEM
16150000.0,14.84,SRET
40303000.0,19.67,GSBD
3494000.0,37.0,QNBC
26642000.0,1.68,CDTX
60051000.0,0.123,AQSZF
60051000.0,0.16,AQS.
2515000.0,0.51,STQN
22872000.0,0.6755,SISI
,230.0,TWAC
65150000.0,38.57,XT
1395000.0,57.01,NORSA
200000.0,21.368,QED
300000.0,21.8198,QLS
800000.0,29.1364,ROSC
6716256000.0,0.0001,FUTL
161267000.0,0.04,UPDC
48854000.0,94.33,BPMC
897000.0,8.7,HUL.
24428000.0,20.14,CCD
9042000.0,1.07,RTTR
108143000.0,21.78,VIRT
109383000.0,15.5,BSM
30500000.0,6.1,LNGB
,0.2231,ECLMF
25534000.0,0.29,ECM.
6850000.0,35.66,NRIM
5564000.0,0.011,PSWW
13817000.0,16.2,OPRX
648758000.0,0.0002,BMXC
1900000.0,30.285,SGDJ
131436000.0,17.91,CVA
32437000.0,1.43,CPMD
80386000.0,35.91,CATY
97355000.0,11.279,RBSFY
18200000.0,0.156,ETEC.1
16022000.0,16.67,CCR
25263000.0,3.59,HZN
97585000.0,0.1145,GDNPF
97585000.0,0.145,GDNP.
140840000.0,50.2,DAY
140840000.0,64.75,DAY.
11168000.0,36.0,DBIN
,10.1,CFCX
5115000.0,17.62,PFHD
1303000.0,70.0,BBBK
33387000.0,13.15,COLL
18863000.0,39.41,CHCT
26061000.0,1.3,DTEAF
8318000.0,0.085,AMNI
70502000.0,13.8,MCRN
166000.0,47.2,HXBM
628357000.0,4.02,ADAP
7162000.0,0.002,TBACQ
12515000.0,31.81,HAYN
11203000.0,14.73,PFD
12100000.0,34.29,FFTY
24636000.0,0.725,DUOT
18747000.0,0.19,ONSE
4450000.0,38.598,XRLV
2858000.0,57.23,HTB.
173598000.0,0.0651,KAYS
557300000.0,0.0003,MRPI
2366000.0,5.51,SMTI
315000.0,3.0,LGYV
47214000.0,0.3664,LIFE
,0.1345,SPLIF
26871000.0,26.4,RECP.
1475000.0,26.51,PXS.
500000.0,23.02,PXG.
300000.0,19.65,PZC.
3930000.0,86.13,QUS
6550000.0,22.43,CHAU
331041000.0,1.075,TWMIF
331041000.0,1.43,TWM.
9332000.0,9.93,HMP.
99192000.0,300.15,SHOP
99192000.0,393.58,SHOP.
24680000.0,1.33,TTNM.
950000.0,23.7262,SMCP
1183725000.0,22.523,ADRNY
5635968000.0,5.01,NOK
37582000.0,13.65,NQP
6775000.0,21.17,PID.
650000.0,18.76,PHW.
4750000.0,6.6,PAK
18802000.0,29.4,ALTA
15091000.0,0.002,SMRL
160050000.0,49.86,BZUN
33805000.0,1.14,PAVM
141000.0,0.0088,ADAD
,0.6751,JADSF
461043000.0,0.95,JSE.
118063000.0,2.67,CYH
121650000.0,0.1988,RQHTF
121650000.0,0.26,RHT.
114003000.0,1.78,IINX
218355000.0,0.0401,CRCUF
218355000.0,0.06,CCM.
123333000.0,0.357,IVITF
123333000.0,0.46,GENE.
,14.65,CBWA
90109000.0,0.15,TEHG
32937000.0,87.14,DORM
75519000.0,0.27,JTR.H
33600000.0,31.76,LRGF
6100000.0,40.29,SMLF
2700000.0,28.9616,ISCF
4050000.0,29.28,GLOF
49100000.0,26.26,INTF
2300000.0,30.23,JETS
20250000.0,11.62,VWTR
125839000.0,0.3,CLSH
7803000.0,7.825,CCEL
40543000.0,0.0014,CYPS
27418000.0,168.53,PSB
24529000.0,1099.47,AZO
14070000.0,8.05,IOGPQ
107727000.0,313.0,REGN
81963000.0,7.95,EVH
114520000.0,8.16,GCI.1
5812000.0,0.055,VTI.
6105000.0,2.0,SNTW.1
200000.0,24.43,PZW.
25000.0,17.77,PZW.F
150000.0,25.14,PSY.
2475000.0,22.96,PLV.
29399000.0,94.75,WING
223737000.0,4.4,FIT
36327000.0,14.22,EXTN
168880000.0,0.3429,BW
,1.0,AXPT
84119000.0,0.0081,GRSO
650000.0,21.9,RCE.
58850000.0,1.3,GTGT
300000.0,20.2,RIEH.
500000.0,25.1,RUEH.
530961000.0,13.96,STJPF
1000000.0,28.78,RUE.
950000.0,21.56,RIE.
950000.0,9.68,CCX.
22780000.0,6.23,SIOX
70043000.0,0.14,UAHC
,20.9954,GDIFF
11813000.0,27.25,GDI.
3000000.0,32.8035,SCIU
200000.0,24.25,SCID
100000.0,25.0358,SCIX
100000.0,26.4692,SCIJ
690000.0,1.0,DSGT
223866000.0,15.86,APLE
172392000.0,15.31,X
11499000.0,8.07,ATXS
77412000.0,1.6668,XAUMF
77412000.0,2.18,XAU.
36403000.0,75.4,GKOS
,22.8138,NNWWF
49139000.0,29.89,NWC.
83841000.0,19.62,GNL
,0.06,SSNY
168369000.0,1.03,AXAS
40738000.0,0.335,ABCP
51261000.0,120.34,HAE
1023409000.0,0.08,MDWT
8000000.0,0.1511,YITD
70116000.0,0.014,CTM
16825000.0,0.05,IVRO
140323000.0,64.27,IONS
15944000.0,102.27,APPF
23138000.0,14.0,GPP
63484000.0,87.11,OLLI
10323000.0,23.35,ACV
67864000.0,4.36,CFMS
6302000.0,10.5,HTA.
15946000.0,0.41,APEX
3373137000.0,0.005,TTCM
20922000.0,9.46,LCUT
214.0,79193.66,CITY
39110000.0,95.92,FSV
39110000.0,126.0,FSV.
12662000.0,50.19,LABU
4935000.0,18.02,LABD
42409000.0,7.04,GUSH
466000.0,59.78,DRIP
941000.0,0.0035,BFHJ
6810000.0,2.85,SPND
48333000.0,53.5,ALRM
1450000.0,13.5105,RNRG
953350000.0,0.0084,BTDG
26180000.0,0.635,BETSF
13612000.0,0.0165,CORG
43141000.0,100.02,FCFS
67500000.0,19.17,DBI
29198000.0,0.49,LBCC
69601000.0,27.58,NTRA
67761000.0,3.22,MCRB
10389000.0,0.0017,ADLI
86006000.0,275.33,IDXX
50318000.0,0.3501,AMRH
57686000.0,6.31,RAY.A
624000.0,5.92,RAY.B
11947000.0,1.14,LDWY
663727000.0,16.76,AES
7852000.0,6.35,CLWY
18499000.0,87.01,CRVL
76800000.0,30.605,PTLC
23500000.0,29.15,PTMC
14750000.0,35.5343,PTNQ
85720000.0,40.06,HWC
43403000.0,35.0,STFC
76288000.0,0.4329,IMBIQ
5850000.0,59.5301,ICVT
50000.0,25.5143,PEXL
71595000.0,66.41,TDOC
14894000.0,0.5,DKGH
108055000.0,0.6,PROF
108055000.0,0.79,PRN.
45521000.0,16.85,AMBC
218410000.0,0.0034,GRPS
17535000.0,95.47,DIN
16129000.0,97.61,KALU
156904000.0,22.54,ALKS
543576000.0,63.83,MNST
35690000.0,42.96,SRG
223000.0,0.0099,IBGR
256121000.0,183.38,VRTX
33178000.0,85.3,MNRO
45799000.0,17.95,LIND
44495000.0,43.62,PRGS
5167000.0,2.97,RHDGF
395798000.0,10.73,CCJ
395798000.0,14.04,CCO.
355986000.0,13.14,MTG
5853000.0,0.75,PCHM
73392000.0,0.0016,WAXS
47702000.0,16.44,TVTY
53977000.0,209.49,ZBRA
66507000.0,21.2,BMCH
10588000.0,3.07,BOXL
55767000.0,1.67,AQMS
10361000.0,1.58,AEYGQ
,0.0,TFRY
52475000.0,9.47,EZPW
,0.0,SYBRQ
,0.0132,HTTTF
97191000.0,0.025,HIT.
53742000.0,36.11,PRA
71450000.0,75.48,BOKF
18898000.0,13.25,SPNE
46646000.0,44.63,FIZZ
54417000.0,75.85,IBKC
193893000.0,233.87,BIIB
2566000.0,0.0129,TSCC
5762000.0,0.34,ISGN
19229000.0,279.94,MSGS
17857000.0,0.0155,BONTQ
48202000.0,57.84,RPD
5200000.0,29.74,CHAD
18290000.0,0.9219,PULM
20700000.0,10.48,OOMA
0.0,174.273,CBAUY
1770240000.0,58.091,CMWAY
27256000.0,1.43,VTVT
31768000.0,7.47,CHMA
201737000.0,2.25,JPPYY
200000.0,26.2842,ISZE
43199000.0,78.03,NHI
32996000.0,18.23,WLH
13900000.0,23.05,IVLU
7181000.0,15.36,EGIF
64495000.0,3.6,DSKE
20541000.0,13.5557,NUM
18493000.0,14.91,NUO
10017000.0,13.68,NTX
2866437000.0,6.004,CRARY
,14.56,SWDBF
1132006000.0,15.03,SWDBY
4848000.0,9.5,BCDA
28848000.0,6.85,SYRE
15024000.0,68.15,CSWI
21300000.0,1.58,WTT
42534000.0,41.86,FLOW.2
1174933000.0,114.46,PYPL
80947000.0,149.26,ODFL
51437000.0,81.09,RHP
2666726000.0,55.79,TTE
99977000.0,0.7683,DDEJF
99977000.0,1.0,DC.A
187300000.0,73.51,TRU
,0.0,SYNI
,,GPOVF
2281439000.0,7.458,GPOVY
108562000.0,2.46,IDEX
1695000.0,4.39,JAN
3542000.0,6.0,ABQQ
141231000.0,0.1515,THCBF
41155000.0,40.29,HMN
900000.0,18.62,FTB.
55320000.0,12.32,VKQ
15994000.0,57.73,ATNI
7287000.0,59.71,BSTC
55426000.0,16.27,WNC
48647000.0,17.23,LILA
130851000.0,17.19,LILAK
,18.0,LILAB
9309000.0,164.11,WRLD
8521000.0,13.84,DTF
20786000.0,0.12,CLOW
422040000.0,18.48,KIM
9247000.0,3.96,AKOM
81500000.0,3.17,TXSP
45455000.0,0.0883,LMSQF
45455000.0,0.12,LMS.
1200000.0,25.85,UBIO
155053000.0,6.17,WT
8792000.0,79.69,JBSS
250000.0,13.4665,ZBIO
,0.0,HYDN
,,NIF
135991000.0,47.62,PRGO
54866000.0,78.55,TTEK
46891000.0,14.38,MYD
650000.0,26.472,JPN
21613000.0,9.28,AMSC
145480000.0,0.2271,BLGO
1215699000.0,76.07,QCOM
30631000.0,0.17,LTCCF
30631000.0,0.2,LTE.
28669000.0,3.4,MOGO
28669000.0,4.5,MOGO.
139465000.0,0.269,CLABF
111917000.0,26.37,CDP
4014000.0,1.8775,AHPIQ
30156000.0,12.78,THW
12038000.0,1.14,POCI
19212000.0,15.04,SPOK
1950000.0,24.8618,HTUS
1271555000.0,67.56,GILD
84479000.0,72.44,PLNT
35450000.0,0.01,STAL
2905000.0,16.57,IBTN
19908000.0,0.0011,SSVC
119648000.0,3.14,PDLI
9641000.0,25.42,MSON
1545000.0,4.5,PDRX
3100000.0,1.21,LMFA
115130000.0,18.76,RUN
10055000.0,0.0012,INOW
18724000.0,19.59,MCFT
29616000.0,0.3,ACFN
12568000.0,11.7111,PFO
14550000.0,23.91,TPYP
103841000.0,366.26,ROP
24040000.0,12.83,MAMTF
24040000.0,15.95,MKP.
,0.0278,CUAUF
162680000.0,0.045,CCCM.
42916000.0,9.31,MJCO
54225000.0,12.67,VGM
850000.0,28.7816,HSCZ
58845000.0,14.0762,ITPOF
58845000.0,18.41,ITP.
596475000.0,17.346,HRNNF
596475000.0,22.84,H.
2747000.0,0.3,NMSCA
50000.0,26.5848,HAUD
2600000.0,27.0693,HAWX
1500000.0,26.5445,HEWC
696000.0,0.5075,GOVX
100000.0,17.3416,HEWI
250000.0,29.4345,HEWL
500000.0,21.8889,HEWP
550000.0,24.4485,HEWU
149899000.0,128.69,SNPS
94045000.0,17.16,MODG
6000000.0,12.65,CRT
50000.0,16.5621,HEWW
150000.0,25.7279,HEWY
1849000.0,7.57,PFT.UN
46321000.0,0.1187,GNAL
149643000.0,1.1,LCTX
4029000.0,0.085,PPMD
61055000.0,0.0054,PDRO
14082000.0,8.94,SBI
8725000.0,8.36,FCO
14340000.0,12.98,LFVN
6987000.0,107.4,VRTS
175156000.0,4.76,BRW
21419000.0,14.04,MYC
13709000.0,14.72,MYF
39587000.0,12.71,MYN
31650000.0,28.6,CIBR
7050000.0,46.95,CDL
16570000.0,15.28,NXP
8539000.0,10.11,USAK
650000.0,45.68,CSA
1700000.0,44.3,CSB
62492000.0,20.82,AIMT
204197000.0,0.277,AERG
2629252000.0,0.0001,OPMZ
246062000.0,0.53,TGB
246062000.0,0.69,TKO.
172000.0,0.02,BNCM
8341000.0,3.99,CNFR
,0.014,TROIF
119372000.0,0.01,NEWO.
38191000.0,0.1119,CBKCQ
20614000.0,251.91,ICUI
9593000.0,0.0051,CLTY
72421000.0,147.47,MHK
542766000.0,200.8,LIN
21075000.0,13.55,ZYNE
74688000.0,0.56,SRRA
125514000.0,5.83,CNR
15405000.0,8.23,ASUR
9605000.0,8.35,CRWN.
,0.001,GETG
205741000.0,0.02,TMMI
3850000.0,33.3531,KLDW
574940000.0,27.07,FDC
89789408000.0,0.0001,WHEN.2
70863000.0,0.135,BEVVF
70863000.0,0.175,BEE.
,0.0013,ICAYY
68151000.0,13.2,MYI
84134000.0,1.09,KOPN
50519000.0,5.77,TLRDQ
,0.0,GERI
217787000.0,0.0065,LSCG
58628000.0,35.94,RNST
13500000.0,51.24,AGGY
5425000.0,40.11,YLD
76785000.0,77.57,AGCO
48063000.0,0.86,SMRTQ
14526000.0,48.48,CASS
22756000.0,16.85,HQL
38410000.0,44.53,HLI
1450000.0,14.9717,ALTY
49230000.0,17.31,BKE
3377000.0,0.0099,PNBC
14450000.0,34.09,OUSA
19478000.0,13.66,VTN
,0.0959,LNDZF
39403000.0,0.115,EVMT.
47209000.0,188.06,OLED
1390653000.0,42.98,BSX
162026000.0,47.55,KSS
34305000.0,0.013,ARTM
97662000.0,1.17,VBIV
24158000.0,14.82,MYJ
401393000.0,0.0025,PTSC.1
17714000.0,14.4,NXQ
13515000.0,5.0,INTZ
3000000.0,30.96,MOTI
,,SCCAF
37147000.0,19.0,ZZZ.
2995000.0,11.85,MDS.UN
,0.0257,DYII
84552000.0,148.88,STE
12761000.0,122.57,USPH
15300000.0,46.9,IPAY
9626000.0,27.99,PVBC
67415000.0,12.3,VMO
13964000.0,34.0,FC
38969000.0,9.89,LOOP
2470000.0,29.86,PFOH
132089000.0,11.62,BBBYQ
18797000.0,483.83,CACC
373177000.0,43.13,DHI
98674000.0,1.02,NK
56407000.0,52.6,GBT
27189000.0,0.65,BNET
2515000.0,0.0,UCTN
102183000.0,1.921,GTMAY
48891000.0,8.97,MGIC
73556000.0,36.18,COLB.1
49723000.0,1.29,NEOS
29797000.0,10.33,APR.UN
77447000.0,0.0001,MNZO
295280000.0,13.98,GPK
,7.386,ACCFF
8429000.0,9.82,ACD.
1329000.0,0.01,USAM
4030000.0,8.3,JCTCF
580452000.0,0.0004,KEGS
450000.0,19.63,HFXE
13200000.0,20.36,HFXI
6350000.0,14.8,NXC
3925000.0,13.48,NXN
250000.0,19.6894,HFXJ
109302000.0,14.44,TWNK
27424000.0,0.1764,FCEL
1211200000.0,83.83,SBUX
,0.0111,BWTX
395739000.0,0.0725,MRGE
55095000.0,3.0,SKYX
2250000.0,24.6691,IGBH
688287000.0,0.026,VLDI
300000.0,25.015,EMBH
8177000.0,32.43,STRS
187921000.0,161.42,RACE
125662000.0,0.0008,GEECF
46882000.0,0.11,LFMD
564000.0,30.0,BAFN
892861000.0,0.0021,MDMN
6506000.0,38.93,NKSH
,46.0,NEW.A
15780000.0,9.86,JHY.1
19947000.0,0.125,LX.H
,29.019,SNMSF
31406000.0,37.87,TOY.
155957000.0,1.3,SPNX
71819000.0,0.69,AHC.
15723000.0,20.24,CHN
15796000.0,2.05,FORK
12145000.0,26.95,CENT
44476000.0,24.64,CENTA
83933000.0,0.37,SYTA
83933000.0,0.49,SIM.
11161000.0,2.5,PMTS
11161000.0,3.27,PMTS.
1682000.0,4.43,ITEX
